campaign_id,advertiser,industry,account_tier,sales_rep,ad_format,platform,quarter,month,impressions,clicks,ctr,cpm,booked_revenue,budget,actual_revenue,delivery_rate,cost_of_sale,gross_margin,margin_pct,deal_status,payment_status
7111,Intel,Technology,Growth,Sarah K.,Audio Ad,Multi-Platform,Q3 2025,Aug,103967,2058,0.0198,18.85,1959.78,1598.86,1663.85,0.849,522.45,1141.4,68.6,Closed Won,Received
7112,Riot Games,Gaming,Growth,Sarah K.,Video Pre-Roll,Multi-Platform,Q2 2025,Jun,80472,1673,0.0208,26.31,2117.22,2462.19,1894.91,0.895,750.38,1144.53,60.4,In Flight,Pending
7113,Spotify,Entertainment,Mid-Market,David R.,Audio Ad,Desktop,Q3 2025,Aug,154826,3297,0.0213,25.94,4016.19,4077.51,3618.59,0.901,984.26,2634.33,72.8,Closed Won,Invoiced
7114,Unilever,CPG,Mid-Market,David R.,Video Pre-Roll,Mobile,Q4 2025,Nov,195727,4443,0.0227,26.16,5120.22,4540.54,4377.79,0.855,1650.43,2727.36,62.3,Closed Won,Received
7115,Samsung,Technology,Enterprise,James L.,Display Banner,Mobile,Q2 2025,Jun,220203,2069,0.0094,15.8,3479.21,3256.53,3207.83,0.922,1838.09,1369.74,42.7,In Flight,Pending
7116,Red Bull,CPG,Enterprise,Sarah K.,Display Banner,Mobile,Q1 2025,Jan,138991,1195,0.0086,16.46,2287.79,2129.07,2134.51,0.933,1018.16,1116.35,52.3,In Flight,Pending
7117,Red Bull,CPG,Enterprise,Alex T.,Display Banner,Multi-Platform,Q3 2025,Aug,50000,945,0.0189,22.73,1136.5,1132.36,995.57,0.876,298.67,696.9,70.0,Closed Won,Received
7118,Netflix,Entertainment,Growth,Sarah K.,Homepage Takeover,Mobile,Q3 2025,Sep,109508,3339,0.0305,33.27,3643.33,5349.66,3825.5,1.05,833.96,2991.54,78.2,In Flight,Pending
7119,Red Bull,CPG,Enterprise,Priya S.,Display Banner,Mobile,Q4 2025,Nov,63135,1439,0.0228,29.55,1865.64,1809.65,1766.76,0.947,567.13,1199.63,67.9,Closed Won,Received
7120,Samsung,Technology,Enterprise,Priya S.,Display Banner,Multi-Platform,Q4 2025,Dec,842540,15502,0.0184,25.62,21585.87,20659.93,20053.27,0.929,7560.08,12493.19,62.3,Renewal Pending,Received
7121,Procter & Gamble,CPG,Growth,James L.,Sponsored Stream,Multi-Platform,Q2 2025,Apr,170663,4181,0.0245,27.02,4611.31,4062.47,3993.39,0.866,1685.21,2308.18,57.8,In Flight,Pending
7122,Samsung,Technology,Growth,Alex T.,Sponsored Stream,Desktop,Q1 2025,Feb,294459,8068,0.0274,29.65,8730.71,9595.41,8128.29,0.931,2755.49,5372.8,66.1,Closed Won,Received
7123,Unilever,CPG,Growth,Sarah K.,Interactive Overlay,CTV,Q4 2025,Oct,270520,5789,0.0214,31.48,8515.97,7085.2,7996.5,0.939,4230.15,3766.35,47.1,Renewal Pending,Invoiced
7124,Riot Games,Gaming,Enterprise,Alex T.,Video Pre-Roll,Mobile,Q2 2025,Apr,208618,4443,0.0213,23.19,4837.85,5025.05,4450.82,0.92,1571.14,2879.68,64.7,Closed Won,Received
7125,Warner Bros,Entertainment,Enterprise,James L.,Sponsored Stream,Mobile,Q3 2025,Sep,116660,2601,0.0223,26.4,3079.82,3269.16,3181.45,1.033,960.8,2220.65,69.8,In Flight,Pending
7126,PepsiCo,CPG,Mid-Market,Priya S.,Homepage Takeover,Desktop,Q3 2025,Aug,105338,1938,0.0184,33.21,3498.27,3829.49,2742.64,0.784,1102.54,1640.1,59.8,Renewal Pending,Invoiced
7127,Red Bull,CPG,Enterprise,Priya S.,Display Banner,Mobile,Q3 2025,Aug,50000,565,0.0113,31.16,1558.0,1384.2,1386.62,0.89,582.38,804.24,58.0,Closed Won,Invoiced
7128,PepsiCo,CPG,Enterprise,David R.,Display Banner,Mobile,Q2 2025,May,182363,2717,0.0149,15.64,2852.16,3284.08,2786.56,0.977,763.52,2023.04,72.6,Closed Won,Received
7129,Coca-Cola,CPG,Mid-Market,James L.,Display Banner,Mobile,Q4 2025,Nov,206964,413,0.002,22.95,4749.82,4415.02,4027.85,0.848,1031.13,2996.72,74.4,In Flight,Pending
7130,PepsiCo,CPG,Growth,James L.,Video Pre-Roll,CTV,Q4 2025,Nov,156644,3195,0.0204,26.61,4168.3,4615.59,3317.97,0.796,617.14,2700.83,81.4,Closed Won,Invoiced
7131,Disney,Entertainment,Mid-Market,Sarah K.,Video Pre-Roll,Multi-Platform,Q3 2025,Sep,182542,5038,0.0276,27.99,5109.35,5136.57,4486.01,0.878,1440.01,3046.0,67.9,Renewal Pending,Received
7132,Red Bull,CPG,Mid-Market,Sarah K.,Video Pre-Roll,Desktop,Q3 2025,Aug,61998,1841,0.0297,15.68,972.13,1189.82,976.02,1.004,460.68,515.34,52.8,Closed Won,Received
7133,Adobe,Technology,Mid-Market,David R.,Sponsored Stream,Desktop,Q1 2025,Jan,128638,2881,0.0224,22.82,2935.52,2682.69,2495.19,0.85,1040.49,1454.7,58.3,In Flight,Pending
7134,Sony,Technology,Enterprise,Maria G.,Sponsored Stream,Multi-Platform,Q1 2025,Jan,96772,2148,0.0222,37.39,3618.31,3684.65,3223.91,0.891,1489.45,1734.46,53.8,Closed Won,Received
7135,Sony,Technology,Mid-Market,Alex T.,Audio Ad,Desktop,Q2 2025,May,277064,3158,0.0114,18.05,5001.01,4687.46,4770.96,0.954,1359.72,3411.24,71.5,Closed Won,Overdue
7136,Nike,Retail,Enterprise,Maria G.,Sponsored Stream,Multi-Platform,Q2 2025,Jun,168179,3733,0.0222,27.27,4586.24,4686.87,4008.37,0.874,1338.8,2669.57,66.6,Renewal Pending,Received
7137,Toyota,Automotive,Enterprise,Maria G.,Video Pre-Roll,CTV,Q4 2025,Dec,97552,2799,0.0287,33.77,3294.33,3098.13,2915.48,0.885,463.56,2451.92,84.1,In Flight,Pending
7138,Toyota,Automotive,Mid-Market,James L.,Interactive Overlay,Mobile,Q4 2025,Nov,143205,4167,0.0291,22.68,3247.89,3265.96,2819.17,0.868,1271.45,1547.72,54.9,Closed Won,Overdue
7139,Adobe,Technology,Enterprise,Alex T.,Interactive Overlay,Desktop,Q3 2025,Jul,70854,892,0.0126,23.8,1686.33,1548.69,1475.54,0.875,714.16,761.38,51.6,Closed Won,Invoiced
7140,Microsoft,Technology,Growth,James L.,Display Banner,Desktop,Q3 2025,Aug,125173,1364,0.0109,7.62,953.82,896.4,788.81,0.827,191.68,597.13,75.7,In Flight,Pending
7141,EA Games,Gaming,Enterprise,Alex T.,Homepage Takeover,Desktop,Q1 2025,Feb,259405,4591,0.0177,30.82,7994.86,7810.92,7187.38,0.899,3687.13,3500.25,48.7,In Flight,Pending
7142,Netflix,Entertainment,Mid-Market,Priya S.,Audio Ad,Desktop,Q4 2025,Nov,56059,835,0.0149,18.23,1021.96,1145.72,1027.07,1.005,335.85,691.22,67.3,In Flight,Pending
7143,Adobe,Technology,Mid-Market,James L.,Homepage Takeover,CTV,Q2 2025,Jun,154983,3812,0.0246,36.15,5602.64,5912.99,5865.96,1.047,1419.56,4446.4,75.8,In Flight,Pending
7144,Intel,Technology,Enterprise,James L.,Audio Ad,Desktop,Q1 2025,Mar,89326,1500,0.0168,20.97,1873.17,2064.48,1910.63,1.02,607.58,1303.05,68.2,Closed Won,Received
7145,Intel,Technology,Enterprise,James L.,Video Pre-Roll,Mobile,Q3 2025,Jul,56091,1475,0.0263,36.2,2030.49,1733.32,1890.39,0.931,780.73,1109.66,58.7,Renewal Pending,Received
7146,Toyota,Automotive,Mid-Market,David R.,Video Pre-Roll,Mobile,Q4 2025,Oct,723774,18673,0.0258,35.15,25440.66,23262.31,26712.69,1.05,9215.88,17496.81,65.5,In Flight,Pending
7147,Spotify,Entertainment,Growth,James L.,Display Banner,Mobile,Q4 2025,Nov,443751,3017,0.0068,21.27,9438.58,9396.02,9910.51,1.05,2893.87,7016.64,70.8,Closed Won,Received
7148,Adobe,Technology,Growth,Sarah K.,Homepage Takeover,Desktop,Q1 2025,Jan,100866,2713,0.0269,32.75,3303.36,3542.32,3088.64,0.935,1263.25,1825.39,59.1,Closed Won,Received
7149,Riot Games,Gaming,Mid-Market,Sarah K.,Interactive Overlay,Desktop,Q4 2025,Nov,129079,1613,0.0125,29.47,3803.96,4202.21,3199.13,0.841,1337.24,1861.89,58.2,Closed Won,Invoiced
7150,Netflix,Entertainment,Growth,Alex T.,Audio Ad,Desktop,Q2 2025,Apr,50000,1185,0.0237,25.17,1258.5,1240.27,1289.96,1.025,429.56,860.4,66.7,In Flight,Pending
7151,Intel,Technology,Mid-Market,Priya S.,Display Banner,CTV,Q1 2025,Feb,50000,660,0.0132,17.52,876.0,717.34,721.82,0.824,226.65,495.17,68.6,In Flight,Pending
7152,Coca-Cola,CPG,Mid-Market,David R.,Video Pre-Roll,Mobile,Q4 2025,Dec,66011,1069,0.0162,26.07,1720.91,1719.69,1461.05,0.849,431.01,1030.04,70.5,Renewal Pending,Invoiced
7153,Adobe,Technology,Mid-Market,Alex T.,Interactive Overlay,Multi-Platform,Q4 2025,Nov,158440,2899,0.0183,12.5,1980.5,1730.86,1491.32,0.753,593.55,897.77,60.2,Closed Won,Invoiced
7154,Disney,Entertainment,Mid-Market,Sarah K.,Sponsored Stream,Mobile,Q3 2025,Sep,148482,3860,0.026,17.49,2596.95,2513.79,2539.82,0.978,482.57,2057.25,81.0,In Flight,Pending
7155,Adobe,Technology,Growth,David R.,Video Pre-Roll,Mobile,Q3 2025,Sep,212219,5666,0.0267,28.36,6018.53,5637.92,4423.62,0.735,1212.07,3211.55,72.6,Renewal Pending,Invoiced
7156,Netflix,Entertainment,Mid-Market,David R.,Display Banner,Mobile,Q4 2025,Oct,280095,6022,0.0215,25.26,7075.2,7503.74,7068.12,0.999,2360.75,4707.37,66.6,Closed Won,Overdue
7157,Netflix,Entertainment,Growth,Priya S.,Sponsored Stream,CTV,Q4 2025,Oct,203293,5143,0.0253,29.62,6021.54,6167.39,6322.62,1.05,1713.43,4609.19,72.9,Closed Won,Invoiced
7158,Samsung,Technology,Mid-Market,David R.,Sponsored Stream,Mobile,Q4 2025,Dec,68519,1596,0.0233,39.51,2707.19,3006.98,2842.55,1.05,1065.96,1776.59,62.5,In Flight,Pending
7159,Spotify,Entertainment,Enterprise,James L.,Display Banner,Desktop,Q3 2025,Aug,210916,3880,0.0184,19.97,4211.99,4063.47,3449.62,0.819,1262.56,2187.06,63.4,Renewal Pending,Overdue
7160,Warner Bros,Entertainment,Enterprise,David R.,Display Banner,Mobile,Q4 2025,Nov,270568,4951,0.0183,23.06,6239.3,6427.04,4810.5,0.771,2876.68,1933.82,40.2,Closed Won,Invoiced
7161,Procter & Gamble,CPG,Mid-Market,Priya S.,Audio Ad,Mobile,Q4 2025,Oct,115633,1803,0.0156,28.86,3337.17,3199.02,2900.0,0.869,794.6,2105.4,72.6,Closed Won,Invoiced
7162,Adobe,Technology,Mid-Market,Alex T.,Sponsored Stream,Mobile,Q1 2025,Feb,50000,1450,0.029,33.19,1659.5,1882.0,1642.9,0.99,573.37,1069.53,65.1,Closed Won,Received
7163,Netflix,Entertainment,Growth,Priya S.,Display Banner,CTV,Q4 2025,Nov,419683,4994,0.0119,22.74,9543.59,9048.74,9696.29,1.016,2462.86,7233.43,74.6,Closed Won,Received
7164,Nike,Retail,Enterprise,Priya S.,Video Pre-Roll,Mobile,Q3 2025,Aug,174669,3999,0.0229,31.59,5517.79,5408.18,5368.81,0.973,2920.63,2448.18,45.6,Closed Won,Overdue
7165,Apple,Technology,Growth,Sarah K.,Sponsored Stream,CTV,Q2 2025,Jun,50000,740,0.0148,31.22,1561.0,1535.78,1501.68,0.962,780.87,720.81,48.0,Closed Won,Invoiced
7166,Riot Games,Gaming,Growth,James L.,Video Pre-Roll,Mobile,Q3 2025,Sep,852733,25496,0.0299,36.88,31448.79,30044.94,33021.23,1.05,6373.1,26648.13,80.7,Renewal Pending,Invoiced
7167,Apple,Technology,Enterprise,Sarah K.,Video Pre-Roll,CTV,Q1 2025,Feb,110967,2274,0.0205,28.34,3144.8,3237.1,2773.71,0.882,926.42,1847.29,66.6,In Flight,Pending
7168,Riot Games,Gaming,Growth,Alex T.,Homepage Takeover,CTV,Q3 2025,Jul,1145347,38941,0.034,27.1,31038.9,21306.13,26631.38,0.858,9427.51,17203.87,64.6,Closed Won,Received
7169,Netflix,Entertainment,Growth,Maria G.,Video Pre-Roll,Mobile,Q4 2025,Nov,220111,4336,0.0197,34.13,7512.39,7112.57,6197.72,0.825,1958.48,4239.24,68.4,Renewal Pending,Received
7170,Apple,Technology,Mid-Market,Alex T.,Sponsored Stream,CTV,Q2 2025,Apr,138393,3667,0.0265,28.31,3917.91,3869.11,3741.6,0.955,1129.96,2611.64,69.8,In Flight,Pending
7171,Toyota,Automotive,Growth,James L.,Video Pre-Roll,Multi-Platform,Q2 2025,Jun,188504,4392,0.0233,26.56,5006.67,4597.34,4536.04,0.906,1936.89,2599.15,57.3,Closed Won,Overdue
7172,EA Games,Gaming,Growth,David R.,Sponsored Stream,Mobile,Q4 2025,Nov,92279,2030,0.022,32.84,3030.44,3232.65,2988.01,0.986,1580.66,1407.35,47.1,Closed Won,Received
7173,Coca-Cola,CPG,Mid-Market,Priya S.,Video Pre-Roll,Mobile,Q2 2025,May,170936,4341,0.0254,18.04,3083.69,3303.45,2725.98,0.884,1174.9,1551.08,56.9,In Flight,Pending
7174,EA Games,Gaming,Mid-Market,Maria G.,Video Pre-Roll,Multi-Platform,Q2 2025,Apr,813008,23902,0.0294,27.31,22203.25,20257.62,21537.15,0.97,9390.2,12146.95,56.4,In Flight,Pending
7175,Unilever,CPG,Growth,James L.,Video Pre-Roll,Mobile,Q2 2025,Apr,79308,2529,0.0319,24.2,1919.25,1734.21,1706.21,0.889,537.46,1168.75,68.5,Closed Won,Received
7176,Intel,Technology,Mid-Market,Sarah K.,Audio Ad,Desktop,Q3 2025,Aug,249369,4663,0.0187,16.45,4102.12,3588.87,3720.62,0.907,1681.72,2038.9,54.8,Closed Won,Received
7177,Toyota,Automotive,Mid-Market,Priya S.,Interactive Overlay,Multi-Platform,Q3 2025,Aug,91509,1363,0.0149,16.01,1465.06,1767.31,1340.53,0.915,604.58,735.95,54.9,In Flight,Pending
7178,Samsung,Technology,Enterprise,Alex T.,Video Pre-Roll,Desktop,Q4 2025,Oct,142277,2276,0.016,33.8,4808.96,4883.02,3770.22,0.784,1142.38,2627.84,69.7,Closed Won,Overdue
7179,Intel,Technology,Growth,Sarah K.,Sponsored Stream,CTV,Q3 2025,Sep,791185,24289,0.0307,29.3,23181.72,22299.64,21072.18,0.909,6890.6,14181.58,67.3,In Flight,Pending
7180,Sony,Technology,Enterprise,James L.,Sponsored Stream,Multi-Platform,Q4 2025,Oct,247996,4959,0.02,35.85,8890.66,8183.31,8579.49,0.965,1647.26,6932.23,80.8,In Flight,Pending
7181,Riot Games,Gaming,Growth,James L.,Audio Ad,Multi-Platform,Q3 2025,Aug,295533,5349,0.0181,23.77,7024.82,6607.3,5907.87,0.841,1270.19,4637.68,78.5,Closed Won,Invoiced
7182,Microsoft,Technology,Mid-Market,Alex T.,Display Banner,Desktop,Q2 2025,Jun,172245,2704,0.0157,21.78,3751.5,4178.22,3939.08,1.05,1209.3,2729.78,69.3,Closed Won,Received
7183,Coca-Cola,CPG,Enterprise,Maria G.,Sponsored Stream,Mobile,Q3 2025,Sep,1406185,44435,0.0316,30.63,43071.45,40565.67,39625.73,0.92,9629.05,29996.68,75.7,Closed Won,Overdue
7184,PepsiCo,CPG,Mid-Market,Alex T.,Video Pre-Roll,Mobile,Q4 2025,Dec,76136,1941,0.0255,25.82,1965.83,1892.86,1710.27,0.87,735.42,974.85,57.0,Closed Won,Overdue
7185,Intel,Technology,Enterprise,David R.,Display Banner,Mobile,Q3 2025,Sep,50000,740,0.0148,23.9,1195.0,1151.01,1036.06,0.867,346.04,690.02,66.6,Closed Won,Received
7186,Spotify,Entertainment,Mid-Market,Sarah K.,Audio Ad,Desktop,Q1 2025,Feb,627067,15864,0.0253,16.43,10302.71,11863.65,10611.79,1.03,4276.55,6335.24,59.7,In Flight,Pending
7187,Procter & Gamble,CPG,Growth,Maria G.,Homepage Takeover,Mobile,Q1 2025,Mar,119938,3730,0.0311,32.15,3856.01,4343.02,3293.03,0.854,750.81,2542.22,77.2,Closed Won,Received
7188,Procter & Gamble,CPG,Growth,Priya S.,Video Pre-Roll,Mobile,Q2 2025,Apr,225981,5830,0.0258,19.41,4386.29,3602.8,4140.66,0.944,1987.52,2153.14,52.0,Closed Won,Received
7189,Apple,Technology,Enterprise,David R.,Video Pre-Roll,Desktop,Q2 2025,Apr,642477,12592,0.0196,31.07,19961.76,17849.56,19782.1,0.991,7893.06,11889.04,60.1,In Flight,Pending
7190,EA Games,Gaming,Enterprise,Maria G.,Sponsored Stream,CTV,Q3 2025,Jul,228398,4408,0.0193,43.97,10042.66,10119.12,9681.12,0.964,3775.64,5905.48,61.0,In Flight,Pending
7191,PepsiCo,CPG,Growth,Sarah K.,Sponsored Stream,CTV,Q1 2025,Feb,969615,22979,0.0237,25.47,24696.09,24832.83,21609.08,0.875,9616.04,11993.04,55.5,Renewal Pending,Overdue
7192,EA Games,Gaming,Growth,James L.,Display Banner,Multi-Platform,Q4 2025,Dec,181490,1361,0.0075,26.11,4738.7,3740.86,4677.1,0.987,1786.65,2890.45,61.8,Closed Won,Invoiced
7193,PepsiCo,CPG,Mid-Market,Priya S.,Audio Ad,Multi-Platform,Q2 2025,Apr,92364,1237,0.0134,24.23,2237.98,2225.87,2085.8,0.932,519.36,1566.44,75.1,Closed Won,Overdue
7194,PepsiCo,CPG,Mid-Market,Alex T.,Video Pre-Roll,Mobile,Q2 2025,Apr,50000,1350,0.027,23.39,1169.5,1186.12,914.55,0.782,377.71,536.84,58.7,Closed Won,Received
7195,Nike,Retail,Mid-Market,Sarah K.,Display Banner,Multi-Platform,Q3 2025,Jul,206992,4119,0.0199,5.87,1215.04,1342.9,1236.91,1.018,335.2,901.71,72.9,Closed Won,Invoiced
7196,Samsung,Technology,Growth,David R.,Audio Ad,Multi-Platform,Q2 2025,Jun,50000,665,0.0133,21.48,1074.0,1104.98,935.45,0.871,347.05,588.4,62.9,In Flight,Pending
7197,Sony,Technology,Mid-Market,David R.,Display Banner,Mobile,Q4 2025,Oct,211020,6267,0.0297,23.4,4937.87,6187.35,4473.71,0.906,1221.32,3252.39,72.7,Closed Won,Received
7198,Nike,Retail,Enterprise,James L.,Video Pre-Roll,Desktop,Q1 2025,Mar,523153,15380,0.0294,30.56,15987.56,15047.18,15108.24,0.945,7795.85,7312.39,48.4,In Flight,Pending
7199,Procter & Gamble,CPG,Enterprise,James L.,Homepage Takeover,Mobile,Q2 2025,Jun,160548,4318,0.0269,36.27,5823.08,5058.66,5106.84,0.877,2129.55,2977.29,58.3,Closed Won,Overdue
7200,Riot Games,Gaming,Growth,Priya S.,Interactive Overlay,Mobile,Q4 2025,Dec,189488,5059,0.0267,28.8,5457.25,4735.36,5353.56,0.981,2414.46,2939.1,54.9,Closed Won,Received
7201,Microsoft,Technology,Enterprise,Alex T.,Video Pre-Roll,Mobile,Q3 2025,Aug,338585,6805,0.0201,28.51,9653.06,10541.67,8031.35,0.832,2200.59,5830.76,72.6,Renewal Pending,Received
7202,Unilever,CPG,Mid-Market,Priya S.,Audio Ad,Mobile,Q2 2025,May,278069,4532,0.0163,28.85,8022.29,11070.76,7011.48,0.874,2664.36,4347.12,62.0,Closed Won,Overdue
7203,Samsung,Technology,Mid-Market,James L.,Sponsored Stream,CTV,Q2 2025,Jun,411843,9554,0.0232,31.49,12968.94,12461.59,13202.38,1.018,4871.68,8330.7,63.1,Closed Won,Received
7204,Microsoft,Technology,Enterprise,James L.,Video Pre-Roll,Mobile,Q4 2025,Dec,160276,2708,0.0169,39.06,6260.38,5405.06,5772.07,0.922,2083.72,3688.35,63.9,Closed Won,Received
7205,Microsoft,Technology,Enterprise,David R.,Sponsored Stream,Desktop,Q4 2025,Nov,50000,1385,0.0277,36.03,1801.5,2230.95,1504.25,0.835,234.66,1269.59,84.4,Renewal Pending,Invoiced
7206,EA Games,Gaming,Growth,James L.,Display Banner,Multi-Platform,Q4 2025,Nov,416988,6254,0.015,24.55,10237.06,10717.56,9479.52,0.926,5175.82,4303.7,45.4,Closed Won,Invoiced
7207,Warner Bros,Entertainment,Growth,Maria G.,Display Banner,Mobile,Q2 2025,Jun,134451,2057,0.0153,9.55,1284.01,1231.2,1222.38,0.952,422.94,799.44,65.4,Closed Won,Received
7208,EA Games,Gaming,Growth,Sarah K.,Sponsored Stream,Multi-Platform,Q4 2025,Nov,80585,2006,0.0249,30.12,2427.22,2699.69,1924.79,0.793,769.92,1154.87,60.0,In Flight,Pending
7209,Apple,Technology,Growth,James L.,Audio Ad,Desktop,Q1 2025,Jan,212936,2235,0.0105,23.39,4980.57,6283.67,5229.6,1.05,1145.28,4084.32,78.1,In Flight,Pending
7210,Red Bull,CPG,Mid-Market,Priya S.,Video Pre-Roll,Multi-Platform,Q1 2025,Mar,188949,5838,0.0309,25.67,4850.32,5325.61,5092.84,1.05,2526.05,2566.79,50.4,In Flight,Pending
7211,Netflix,Entertainment,Growth,Alex T.,Display Banner,Desktop,Q4 2025,Dec,89360,1447,0.0162,17.38,1553.08,1666.91,1444.36,0.93,704.85,739.51,51.2,Closed Won,Invoiced
7212,Meta,Technology,Mid-Market,Alex T.,Display Banner,Desktop,Q1 2025,Feb,58193,797,0.0137,14.58,848.45,1096.67,767.0,0.904,333.64,433.36,56.5,Renewal Pending,Received
7213,Nike,Retail,Mid-Market,Alex T.,Display Banner,Desktop,Q1 2025,Jan,236743,2012,0.0085,14.54,3442.24,3050.05,3173.75,0.922,1196.5,1977.25,62.3,In Flight,Pending
7214,Netflix,Entertainment,Growth,Maria G.,Display Banner,CTV,Q2 2025,May,82462,1814,0.022,17.81,1468.65,1237.83,1455.43,0.991,849.97,605.46,41.6,Closed Won,Received
7215,Microsoft,Technology,Enterprise,Priya S.,Video Pre-Roll,Multi-Platform,Q2 2025,Apr,178350,4922,0.0276,24.83,4428.43,4412.78,4233.58,0.956,1896.64,2336.94,55.2,Closed Won,Overdue
7216,Apple,Technology,Mid-Market,Maria G.,Sponsored Stream,Mobile,Q4 2025,Oct,219422,5485,0.025,40.12,8803.21,8094.62,8266.21,0.939,1760.7,6505.51,78.7,Renewal Pending,Received
7217,Microsoft,Technology,Mid-Market,James L.,Display Banner,Multi-Platform,Q3 2025,Sep,353112,3036,0.0086,19.04,6723.25,8174.19,6931.67,1.031,2578.58,4353.09,62.8,In Flight,Pending
7218,Unilever,CPG,Enterprise,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,Apr,886718,27754,0.0313,22.02,19525.53,19862.99,19720.79,1.01,8046.08,11674.71,59.2,In Flight,Pending
7219,Nike,Retail,Enterprise,Alex T.,Interactive Overlay,CTV,Q3 2025,Sep,196765,3777,0.0192,28.68,5643.22,6064.51,4757.23,0.843,1717.36,3039.87,63.9,In Flight,Pending
7220,Apple,Technology,Growth,Priya S.,Interactive Overlay,Multi-Platform,Q4 2025,Oct,115810,2038,0.0176,22.77,2636.99,2512.89,2613.26,0.991,1063.6,1549.66,59.3,Closed Won,Received
7221,Red Bull,CPG,Growth,Alex T.,Display Banner,Mobile,Q4 2025,Dec,613385,9078,0.0148,25.53,15659.72,23157.11,15847.64,1.012,7828.73,8018.91,50.6,Closed Won,Invoiced
7222,Coca-Cola,CPG,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q2 2025,Apr,376425,9372,0.0249,27.53,10362.98,10755.43,9761.93,0.942,3231.2,6530.73,66.9,Closed Won,Overdue
7223,EA Games,Gaming,Enterprise,David R.,Sponsored Stream,Multi-Platform,Q4 2025,Nov,186224,4506,0.0242,38.09,7093.27,6595.89,6866.29,0.968,2142.28,4724.01,68.8,Closed Won,Received
7224,Netflix,Entertainment,Enterprise,James L.,Video Pre-Roll,Multi-Platform,Q4 2025,Oct,196651,1199,0.0061,32.28,6347.89,6171.49,5681.36,0.895,1369.21,4312.15,75.9,Closed Won,Received
7225,Intel,Technology,Growth,Sarah K.,Video Pre-Roll,Multi-Platform,Q1 2025,Feb,166296,4024,0.0242,27.65,4598.08,4203.19,3788.82,0.824,617.58,3171.24,83.7,Closed Won,Overdue
7226,Microsoft,Technology,Mid-Market,James L.,Sponsored Stream,Multi-Platform,Q1 2025,Jan,185307,5485,0.0296,27.25,5049.62,5440.26,5302.1,1.05,1691.37,3610.73,68.1,In Flight,Pending
7227,Disney,Entertainment,Mid-Market,David R.,Video Pre-Roll,Desktop,Q1 2025,Jan,150017,2775,0.0185,27.81,4171.97,6309.68,3391.81,0.813,956.49,2435.32,71.8,Closed Won,Received
7228,Toyota,Automotive,Mid-Market,Sarah K.,Video Pre-Roll,Multi-Platform,Q4 2025,Dec,74617,2298,0.0308,30.07,2243.73,1982.33,2355.92,1.05,775.1,1580.82,67.1,Closed Won,Received
7229,Unilever,CPG,Mid-Market,David R.,Video Pre-Roll,Mobile,Q1 2025,Jan,163914,4491,0.0274,24.55,4024.09,3688.11,3682.04,0.915,1071.47,2610.57,70.9,In Flight,Pending
7230,Intel,Technology,Mid-Market,James L.,Video Pre-Roll,Multi-Platform,Q3 2025,Jul,663855,16795,0.0253,18.69,12407.45,10441.78,12655.6,1.02,3075.31,9580.29,75.7,In Flight,Pending
7231,Warner Bros,Entertainment,Growth,Maria G.,Video Pre-Roll,Mobile,Q1 2025,Jan,84725,1516,0.0179,25.97,2200.31,2180.88,2028.69,0.922,598.46,1430.23,70.5,Closed Won,Invoiced
7232,Red Bull,CPG,Mid-Market,James L.,Audio Ad,Mobile,Q4 2025,Nov,131003,2148,0.0164,24.12,3159.79,3009.47,3143.99,0.995,1260.74,1883.25,59.9,In Flight,Pending
7233,Adobe,Technology,Mid-Market,James L.,Video Pre-Roll,Mobile,Q2 2025,Jun,79735,1977,0.0248,35.24,2809.86,2196.04,2686.23,0.956,795.12,1891.11,70.4,In Flight,Pending
7234,Red Bull,CPG,Mid-Market,James L.,Video Pre-Roll,Mobile,Q4 2025,Dec,410801,9284,0.0226,33.4,13720.75,17638.67,11882.17,0.866,3933.0,7949.17,66.9,Closed Won,Received
7235,Red Bull,CPG,Mid-Market,Priya S.,Video Pre-Roll,Desktop,Q4 2025,Oct,316084,8692,0.0275,27.38,8654.38,8215.94,8057.23,0.931,4503.99,3553.24,44.1,Closed Won,Received
7236,Unilever,CPG,Mid-Market,David R.,Audio Ad,Multi-Platform,Q1 2025,Jan,58533,772,0.0132,12.93,756.83,660.34,687.96,0.909,315.09,372.87,54.2,Closed Won,Received
7237,Netflix,Entertainment,Enterprise,David R.,Homepage Takeover,Multi-Platform,Q3 2025,Aug,50000,1280,0.0256,37.34,1867.0,1820.56,1812.86,0.971,676.2,1136.66,62.7,In Flight,Pending
7238,Netflix,Entertainment,Mid-Market,Alex T.,Display Banner,Desktop,Q1 2025,Jan,325318,3806,0.0117,14.28,4645.54,4608.87,4325.0,0.931,1626.2,2698.8,62.4,Closed Won,Received
7239,Microsoft,Technology,Enterprise,David R.,Interactive Overlay,Multi-Platform,Q4 2025,Dec,55747,1042,0.0187,23.16,1291.1,1570.74,1217.51,0.943,339.69,877.82,72.1,Closed Won,Received
7240,Procter & Gamble,CPG,Growth,Alex T.,Display Banner,CTV,Q3 2025,Sep,315720,4514,0.0143,14.26,4502.17,3828.16,3772.82,0.838,1162.03,2610.79,69.2,Renewal Pending,Received
